entry_id,employee_id,project_id,work_date,hours_logged,billable
1071,EMP003,PRJ007,2026-02-16,6.7,True
1072,EMP003,PRJ007,2026-02-17,8.1,True
1073,EMP003,PRJ007,2026-02-18,7.0,True
1074,EMP003,PRJ007,2026-02-20,3.4,True
1075,EMP003,PRJ007,2026-02-23,9.5,False
1076,EMP003,PRJ007,2026-02-24,5.5,True
1077,EMP003,PRJ007,2026-02-25,2.6,True
1078,EMP003,PRJ007,2026-02-26,5.7,True
1079,EMP003,PRJ007,2026-02-27,10.9,True
1080,EMP003,PRJ007,2026-03-02,9.1,True
1081,EMP003,PRJ007,2026-03-03,5.9,True
1082,EMP003,PRJ007,2026-03-04,5.9,True
1083,EMP003,PRJ007,2026-03-05,6.0,False
1084,EMP003,PRJ007,2026-03-06,12.0,True
1085,EMP003,PRJ007,2026-03-09,7.9,False
1086,EMP003,PRJ007,2026-03-10,8.0,True
1087,EMP003,PRJ007,2026-03-12,9.6,True
1088,EMP003,PRJ007,2026-03-13,7.5,True
1089,EMP003,PRJ007,2026-03-16,6.1,False
1090,EMP003,PRJ007,2026-03-17,6.3,True
1091,EMP003,PRJ007,2026-03-18,6.6,True
1092,EMP003,PRJ007,2026-03-20,6.7,True
1093,EMP003,PRJ007,2026-03-23,8.8,True
1094,EMP003,PRJ007,2026-03-24,7.0,False
1095,EMP003,PRJ007,2026-03-26,8.8,True
1096,EMP003,PRJ007,2026-03-27,6.6,True
1097,EMP003,PRJ007,2026-03-30,7.1,True
1098,EMP003,PRJ007,2026-03-31,1.5,True
1099,EMP003,PRJ007,2026-04-01,9.3,True
1100,EMP003,PRJ007,2026-04-02,7.8,True
1101,EMP003,PRJ007,2026-04-03,9.5,True
1102,EMP003,PRJ007,2026-04-06,0.5,True
1103,EMP003,PRJ007,2026-04-07,12.0,True
1104,EMP003,PRJ007,2026-04-08,6.5,True
1105,EMP003,PRJ007,2026-04-09,9.8,False
1106,EMP003,PRJ007,2026-04-10,4.0,True
1107,EMP003,PRJ007,2026-04-13,8.5,False
1108,EMP003,PRJ007,2026-04-14,4.0,True
1109,EMP003,PRJ007,2026-04-15,5.2,True
1110,EMP003,PRJ007,2026-04-16,12.0,False
1111,EMP003,PRJ007,2026-04-17,6.3,True
1112,EMP003,PRJ007,2026-04-20,7.4,True
1113,EMP003,PRJ007,2026-04-21,9.2,True
1114,EMP003,PRJ007,2026-04-22,8.2,True
1115,EMP003,PRJ007,2026-04-23,7.2,False
1116,EMP003,PRJ007,2026-04-24,7.8,True
1117,EMP003,PRJ007,2026-04-27,12.0,True
1118,EMP003,PRJ007,2026-04-28,6.7,True
1119,EMP003,PRJ007,2026-04-29,7.4,True
1120,EMP003,PRJ007,2026-04-30,9.7,True
1121,EMP003,PRJ007,2026-05-01,9.8,True
1122,EMP003,PRJ007,2026-05-04,10.0,True
1123,EMP003,PRJ007,2026-05-05,8.6,True
1124,EMP003,PRJ007,2026-05-06,3.8,True
1125,EMP003,PRJ007,2026-05-07,11.2,True
1126,EMP003,PRJ007,2026-05-08,3.8,True
1127,EMP003,PRJ007,2026-05-12,7.7,True
1128,EMP003,PRJ007,2026-05-13,4.8,True
1129,EMP003,PRJ007,2026-05-14,6.7,True
1130,EMP003,PRJ007,2026-05-15,7.7,True
1131,EMP003,PRJ007,2026-05-18,7.7,True
1132,EMP003,PRJ007,2026-05-19,8.0,False
1133,EMP003,PRJ007,2026-05-20,11.2,True
1134,EMP003,PRJ007,2026-05-21,8.1,True
1135,EMP003,PRJ007,2026-05-22,6.2,True
1136,EMP003,PRJ007,2026-05-25,9.4,True
1137,EMP007,PRJ007,2026-02-10,10.0,True
1138,EMP007,PRJ007,2026-02-11,3.5,True
1139,EMP007,PRJ007,2026-02-12,8.4,True
1140,EMP007,PRJ007,2026-02-13,8.7,True
1141,EMP007,PRJ007,2026-02-16,6.0,True
1142,EMP007,PRJ007,2026-02-17,10.5,True
1143,EMP007,PRJ007,2026-02-18,6.4,True
1144,EMP007,PRJ007,2026-02-19,7.2,True
1145,EMP007,PRJ007,2026-02-20,6.4,True
1146,EMP007,PRJ007,2026-02-23,6.9,True
1147,EMP007,PRJ007,2026-02-25,3.9,True
1148,EMP007,PRJ007,2026-02-26,3.0,True
1149,EMP007,PRJ007,2026-02-27,11.1,True
1150,EMP007,PRJ007,2026-03-02,4.6,True
1151,EMP007,PRJ007,2026-03-03,4.2,True
1152,EMP007,PRJ007,2026-03-04,1.0,True
1153,EMP007,PRJ007,2026-03-05,5.1,True
1154,EMP007,PRJ007,2026-03-06,3.3,False
1155,EMP007,PRJ007,2026-03-09,11.3,True
1156,EMP007,PRJ007,2026-03-10,9.6,False
1157,EMP007,PRJ007,2026-03-11,5.0,False
1158,EMP007,PRJ007,2026-03-12,12.0,False
1159,EMP007,PRJ007,2026-03-13,9.5,True
1160,EMP007,PRJ007,2026-03-16,6.0,True
1161,EMP007,PRJ007,2026-03-17,0.5,True
1162,EMP007,PRJ007,2026-03-18,12.0,True
1163,EMP007,PRJ007,2026-03-19,3.1,True
1164,EMP007,PRJ007,2026-03-20,2.4,True
1165,EMP007,PRJ007,2026-03-23,9.6,True
1166,EMP007,PRJ007,2026-03-24,12.0,True
1167,EMP007,PRJ007,2026-03-25,10.6,False
1168,EMP007,PRJ007,2026-03-26,8.4,False
1169,EMP007,PRJ007,2026-03-27,8.4,True
1170,EMP007,PRJ007,2026-03-30,9.1,True
1171,EMP007,PRJ007,2026-03-31,8.9,True
1172,EMP007,PRJ007,2026-04-01,7.6,True
1173,EMP007,PRJ007,2026-04-02,7.1,True
1174,EMP007,PRJ007,2026-04-03,6.7,True
1175,EMP007,PRJ007,2026-04-06,4.8,True
1176,EMP007,PRJ007,2026-04-08,6.1,True
1177,EMP007,PRJ007,2026-04-09,2.3,True
1178,EMP007,PRJ007,2026-04-10,6.6,True
1179,EMP007,PRJ007,2026-04-13,4.2,True
1180,EMP007,PRJ007,2026-04-14,3.9,True
1181,EMP007,PRJ007,2026-04-15,7.3,True
1182,EMP007,PRJ007,2026-04-16,10.6,True
1183,EMP007,PRJ007,2026-04-17,9.3,False
1184,EMP007,PRJ007,2026-04-20,0.0,True
1185,EMP007,PRJ007,2026-04-21,4.2,True
1186,EMP007,PRJ007,2026-04-22,9.4,True
1187,EMP007,PRJ007,2026-04-23,4.2,False
1188,EMP007,PRJ007,2026-04-24,6.2,True
1189,EMP007,PRJ007,2026-04-27,8.3,True
1190,EMP007,PRJ007,2026-04-28,4.2,True
1191,EMP007,PRJ007,2026-04-29,7.1,True
1192,EMP007,PRJ007,2026-05-01,3.2,True
1193,EMP007,PRJ007,2026-05-04,5.2,False
1194,EMP007,PRJ007,2026-05-05,7.7,True
1195,EMP007,PRJ007,2026-05-07,2.5,True
1196,EMP007,PRJ007,2026-05-08,8.0,True
1197,EMP007,PRJ007,2026-05-11,6.8,True
1198,EMP007,PRJ007,2026-05-12,8.3,True
1199,EMP007,PRJ007,2026-05-13,7.4,True
1200,EMP007,PRJ007,2026-05-14,10.5,True
1201,EMP007,PRJ007,2026-05-15,7.2,True
1202,EMP007,PRJ007,2026-05-18,5.7,True
1203,EMP007,PRJ007,2026-05-19,7.2,True
1204,EMP007,PRJ007,2026-05-20,8.3,True
1205,EMP007,PRJ007,2026-05-21,7.0,True
1206,EMP007,PRJ007,2026-05-22,6.9,True
1207,EMP007,PRJ007,2026-05-25,4.9,True
1208,EMP012,PRJ007,2026-02-10,5.1,False
1209,EMP012,PRJ007,2026-02-11,3.1,True
1210,EMP012,PRJ007,2026-02-12,11.6,True
1211,EMP012,PRJ007,2026-02-13,3.5,True
1212,EMP012,PRJ007,2026-02-16,5.0,True
1213,EMP012,PRJ007,2026-02-17,4.9,False
1214,EMP012,PRJ007,2026-02-18,9.3,True
1215,EMP012,PRJ007,2026-02-19,6.0,True
1216,EMP012,PRJ007,2026-02-20,10.2,True
1217,EMP012,PRJ007,2026-02-24,5.0,True
1218,EMP012,PRJ007,2026-02-25,7.6,True
1219,EMP012,PRJ007,2026-02-26,4.6,True
1220,EMP012,PRJ007,2026-02-27,12.0,True
1221,EMP012,PRJ007,2026-03-02,3.6,False
1222,EMP012,PRJ007,2026-03-03,7.7,True
1223,EMP012,PRJ007,2026-03-04,8.5,True
1224,EMP012,PRJ007,2026-03-05,8.0,False
1225,EMP012,PRJ007,2026-03-06,6.3,False
1226,EMP012,PRJ007,2026-03-09,6.5,True
1227,EMP012,PRJ007,2026-03-10,-4.0,False
1228,EMP012,PRJ007,2026-03-11,6.4,True
1229,EMP012,PRJ007,2026-03-12,9.4,True
1230,EMP012,PRJ007,2026-03-13,12.0,True
1231,EMP012,PRJ007,2026-03-16,5.3,True
1232,EMP012,PRJ007,2026-03-17,3.1,True
1233,EMP012,PRJ007,2026-03-18,6.6,True
1234,EMP012,PRJ007,2026-03-19,12.0,True
1235,EMP012,PRJ007,2026-03-20,4.7,False
1236,EMP012,PRJ007,2026-03-23,11.3,False
1237,EMP012,PRJ007,2026-03-24,11.4,False
1238,EMP012,PRJ007,2026-03-25,5.3,True
1239,EMP012,PRJ007,2026-03-26,8.4,True
1240,EMP012,PRJ007,2026-03-27,11.2,True
1241,EMP012,PRJ007,2026-03-30,5.8,True
1242,EMP012,PRJ007,2026-03-31,6.3,True
1243,EMP012,PRJ007,2026-04-01,5.3,True
1244,EMP012,PRJ007,2026-04-02,4.1,True
1245,EMP012,PRJ007,2026-04-03,5.1,True
1246,EMP012,PRJ007,2026-04-06,3.5,True
1247,EMP012,PRJ007,2026-04-07,6.9,True
1248,EMP012,PRJ007,2026-04-08,4.8,False
1249,EMP012,PRJ007,2026-04-09,7.5,True
1250,EMP012,PRJ007,2026-04-10,0.0,True
1251,EMP012,PRJ007,2026-04-13,7.7,True
1252,EMP012,PRJ007,2026-04-15,9.1,True
1253,EMP012,PRJ007,2026-04-16,1.5,True
1254,EMP012,PRJ007,2026-04-17,7.8,True
1255,EMP012,PRJ007,2026-04-20,10.1,True
1256,EMP012,PRJ007,2026-04-21,3.6,False
1257,EMP012,PRJ007,2026-04-22,11.3,True
1258,EMP012,PRJ007,2026-04-23,8.0,True
1259,EMP012,PRJ007,2026-04-24,4.9,True
1260,EMP012,PRJ007,2026-04-27,6.7,True
1261,EMP012,PRJ007,2026-04-28,8.3,True
1262,EMP012,PRJ007,2026-04-29,7.0,True
1263,EMP012,PRJ007,2026-04-30,8.3,True
1264,EMP012,PRJ007,2026-05-01,4.4,True
1265,EMP012,PRJ007,2026-05-04,7.3,True
1266,EMP012,PRJ007,2026-05-05,3.0,True
1267,EMP012,PRJ007,2026-05-06,6.5,False
1268,EMP012,PRJ007,2026-05-07,4.4,True
1269,EMP012,PRJ007,2026-05-08,4.9,True
1270,EMP012,PRJ007,2026-05-11,10.2,True
1271,EMP012,PRJ007,2026-05-12,9.8,True
1272,EMP012,PRJ007,2026-05-14,8.5,True
1273,EMP012,PRJ007,2026-05-15,3.9,True
1274,EMP012,PRJ007,2026-05-18,6.0,True
1275,EMP012,PRJ007,2026-05-19,10.1,True
1276,EMP012,PRJ007,2026-05-20,7.2,True
1277,EMP012,PRJ007,2026-05-21,12.0,True
1278,EMP012,PRJ007,2026-05-22,7.9,True
1279,EMP012,PRJ007,2026-05-25,7.4,True
1280,EMP012,PRJ007,2026-05-26,6.0,True
1281,EMP015,PRJ008,2026-03-24,3.0,True
1282,EMP015,PRJ008,2026-03-25,2.6,True
1283,EMP015,PRJ008,2026-03-26,3.7,True
1284,EMP015,PRJ008,2026-03-27,4.0,True
1285,EMP015,PRJ008,2026-03-30,1.8,True
1286,EMP015,PRJ008,2026-03-31,1.1,False
1287,EMP015,PRJ008,2026-04-01,0.5,True
1288,EMP015,PRJ008,2026-04-02,3.5,True
1289,EMP015,PRJ008,2026-04-03,1.4,True
1290,EMP015,PRJ008,2026-04-06,0.5,True
1291,EMP015,PRJ008,2026-04-07,3.3,True
1292,EMP015,PRJ008,2026-04-08,6.0,False
1293,EMP015,PRJ008,2026-04-09,2.8,True
1294,EMP015,PRJ008,2026-04-10,3.9,True
1295,EMP015,PRJ008,2026-04-14,2.9,True
1296,EMP015,PRJ008,2026-04-15,2.7,True
1297,EMP015,PRJ008,2026-04-16,4.0,False
1298,EMP015,PRJ008,2026-04-20,2.4,True
1299,EMP015,PRJ008,2026-04-21,3.2,True
1300,EMP015,PRJ008,2026-04-22,3.2,True
1301,EMP015,PRJ008,2026-04-23,2.0,True
1302,EMP015,PRJ008,2026-04-24,4.1,False
1303,EMP015,PRJ008,2026-04-27,2.6,True
1304,EMP015,PRJ008,2026-04-28,1.8,True
1305,EMP015,PRJ008,2026-04-29,3.5,True
1306,EMP015,PRJ008,2026-04-30,1.7,True
1307,EMP015,PRJ008,2026-05-01,2.8,True
1308,EMP015,PRJ008,2026-05-05,2.8,True
1309,EMP015,PRJ008,2026-05-06,4.2,False
1310,EMP015,PRJ008,2026-05-07,3.4,False
1311,EMP015,PRJ008,2026-05-08,2.8,True
1312,EMP015,PRJ008,2026-05-12,3.9,True
1313,EMP015,PRJ008,2026-05-13,4.6,True
1314,EMP015,PRJ008,2026-05-14,3.5,False
1315,EMP015,PRJ008,2026-05-15,-4.0,True
1316,EMP015,PRJ008,2026-05-18,1.1,True
1317,EMP015,PRJ008,2026-05-19,1.4,True
1318,EMP015,PRJ008,2026-05-20,2.4,False
1319,EMP015,PRJ008,2026-05-21,2.0,True
1320,EMP015,PRJ008,2026-05-22,2.6,True
1321,EMP015,PRJ008,2026-05-25,2.9,True
1322,EMP015,PRJ008,2026-05-26,3.5,True
1323,EMP015,PRJ008,2026-05-27,2.7,True
1324,EMP015,PRJ008,2026-05-28,3.4,True
1325,EMP015,PRJ008,2026-05-29,2.9,True
1326,EMP015,PRJ008,2026-06-01,0.5,False
1327,EMP015,PRJ008,2026-06-02,1.6,True
1328,EMP015,PRJ008,2026-06-03,2.6,False
1329,EMP015,PRJ008,2026-06-04,1.3,True
1330,EMP015,PRJ008,2026-06-05,3.6,True
1331,EMP015,PRJ008,2026-06-08,4.8,True
1332,EMP015,PRJ008,2026-06-09,4.4,True
1333,EMP015,PRJ008,2026-06-10,2.5,True
1334,EMP015,PRJ008,2026-06-11,4.7,True
1335,EMP015,PRJ008,2026-06-12,3.0,False
1336,EMP015,PRJ008,2026-06-15,2.4,True
1337,EMP015,PRJ008,2026-06-16,2.0,True
1338,EMP015,PRJ008,2026-06-17,2.4,False
1339,EMP015,PRJ008,2026-06-18,2.3,False
1340,EMP015,PRJ008,2026-06-19,3.0,True
1341,EMP015,PRJ008,2026-06-23,3.0,True
1342,EMP015,PRJ008,2026-06-24,2.8,True
1343,EMP015,PRJ008,2026-06-25,3.4,True
1344,EMP015,PRJ008,2026-06-26,4.3,True
1345,EMP015,PRJ008,2026-06-29,4.0,False
1346,EMP015,PRJ008,2026-06-30,0.9,True
1347,EMP015,PRJ008,2026-07-01,0.5,True
1348,EMP015,PRJ008,2026-07-02,4.0,False
1349,EMP015,PRJ008,2026-07-06,1.1,True
1350,EMP015,PRJ008,2026-07-07,2.5,True
1351,EMP015,PRJ008,2026-07-08,1.3,True
1352,EMP015,PRJ008,2026-07-09,0.5,True
1353,EMP015,PRJ008,2026-07-10,3.5,True
1354,EMP015,PRJ008,2026-07-13,3.8,False
1355,EMP015,PRJ008,2026-07-14,2.1,False
1356,EMP015,PRJ008,2026-07-15,0.5,True
1357,EMP015,PRJ008,2026-07-16,2.1,True
1358,EMP015,PRJ008,2026-07-17,3.3,False
1359,EMP015,PRJ008,2026-07-20,0.9,True
1360,EMP015,PRJ008,2026-07-21,3.0,True
1361,EMP015,PRJ008,2026-07-22,2.8,True
1362,EMP015,PRJ008,2026-07-24,3.6,True
1363,EMP015,PRJ008,2026-07-27,3.0,True
1364,EMP015,PRJ008,2026-07-28,1.6,True
1365,EMP015,PRJ008,2026-07-29,4.3,True
1366,EMP015,PRJ008,2026-07-30,2.6,True
1367,EMP015,PRJ008,2026-07-31,2.8,True
1368,EMP015,PRJ008,2026-08-03,1.6,True
1369,EMP015,PRJ008,2026-08-04,2.2,True
1370,EMP015,PRJ008,2026-08-05,1.7,True
1371,EMP015,PRJ008,2026-08-06,2.6,True
1372,EMP015,PRJ008,2026-08-07,5.0,True
1373,EMP015,PRJ008,2026-08-11,1.0,True
1374,EMP015,PRJ008,2026-08-12,0.7,True
1375,EMP015,PRJ008,2026-08-13,4.7,True
1376,EMP015,PRJ008,2026-08-17,2.5,True
1377,EMP015,PRJ008,2026-08-18,2.0,True
1378,EMP015,PRJ008,2026-08-20,4.1,True
1379,EMP015,PRJ008,2026-08-21,2.0,True
1380,EMP015,PRJ008,2026-08-25,5.2,True
1381,EMP015,PRJ008,2026-08-26,3.7,True
1382,EMP015,PRJ008,2026-08-27,2.2,False
1383,EMP015,PRJ008,2026-08-28,5.6,True
1384,EMP015,PRJ008,2026-08-31,2.0,True
1385,EMP015,PRJ008,2026-09-01,3.8,False
1386,EMP015,PRJ008,2026-09-02,3.2,True
1387,EMP015,PRJ008,2026-09-03,4.5,True
1388,EMP015,PRJ008,2026-09-04,4.8,True
1389,EMP015,PRJ008,2026-09-07,2.9,True
1390,EMP002,PRJ008,2026-03-23,1.8,True
1391,EMP002,PRJ008,2026-03-25,3.4,False
1392,EMP002,PRJ008,2026-03-26,1.9,True
1393,EMP002,PRJ008,2026-03-27,5.4,True
1394,EMP002,PRJ008,2026-03-30,3.0,True
1395,EMP002,PRJ008,2026-03-31,2.3,True
1396,EMP002,PRJ008,2026-04-01,3.0,True
1397,EMP002,PRJ008,2026-04-02,1.1,False
1398,EMP002,PRJ008,2026-04-06,1.6,True
1399,EMP002,PRJ008,2026-04-07,4.4,True
1400,EMP002,PRJ008,2026-04-08,2.0,True
1401,EMP002,PRJ008,2026-04-09,1.5,True
1402,EMP002,PRJ008,2026-04-10,3.5,True
1403,EMP002,PRJ008,2026-04-14,4.3,True
1404,EMP002,PRJ008,2026-04-15,3.7,True
1405,EMP002,PRJ008,2026-04-16,4.1,True
1406,EMP002,PRJ008,2026-04-17,1.8,False
1407,EMP002,PRJ008,2026-04-20,1.0,True
1408,EMP002,PRJ008,2026-04-21,4.7,True
1409,EMP002,PRJ008,2026-04-22,2.4,True
1410,EMP002,PRJ008,2026-04-23,2.5,True
1411,EMP002,PRJ008,2026-04-24,4.5,True
1412,EMP002,PRJ008,2026-04-27,3.5,True
1413,EMP002,PRJ008,2026-04-28,3.4,True
1414,EMP002,PRJ008,2026-04-29,5.6,True
1415,EMP002,PRJ008,2026-04-30,2.0,True
1416,EMP002,PRJ008,2026-05-01,4.0,True
1417,EMP002,PRJ008,2026-05-04,2.9,True
1418,EMP002,PRJ008,2026-05-05,3.2,True
1419,EMP002,PRJ008,2026-05-06,4.8,True
1420,EMP002,PRJ008,2026-05-07,3.5,True
1421,EMP002,PRJ008,2026-05-08,3.5,False
1422,EMP002,PRJ008,2026-05-11,4.2,True
1423,EMP002,PRJ008,2026-05-12,2.3,False
1424,EMP002,PRJ008,2026-05-13,1.7,True
1425,EMP002,PRJ008,2026-05-14,1.5,True
1426,EMP002,PRJ008,2026-05-18,0.5,True
1427,EMP002,PRJ008,2026-05-19,5.4,True
1428,EMP002,PRJ008,2026-05-20,1.4,True
1429,EMP002,PRJ008,2026-05-21,2.5,True
1430,EMP002,PRJ008,2026-05-22,2.5,True
1431,EMP002,PRJ008,2026-05-25,3.2,True
1432,EMP002,PRJ008,2026-05-26,3.9,True
1433,EMP002,PRJ008,2026-05-27,3.9,True
1434,EMP002,PRJ008,2026-05-28,2.1,False
1435,EMP002,PRJ008,2026-05-29,2.6,True
1436,EMP002,PRJ008,2026-06-01,3.2,True
1437,EMP002,PRJ008,2026-06-02,2.5,True
1438,EMP002,PRJ008,2026-06-03,4.9,True
1439,EMP002,PRJ008,2026-06-04,-4.0,False
1440,EMP002,PRJ008,2026-06-05,3.8,True
1441,EMP002,PRJ008,2026-06-08,3.7,True
1442,EMP002,PRJ008,2026-06-09,4.3,False
1443,EMP002,PRJ008,2026-06-10,3.0,True
1444,EMP002,PRJ008,2026-06-11,1.1,True
1445,EMP002,PRJ008,2026-06-12,3.3,True
1446,EMP002,PRJ008,2026-06-15,2.0,True
1447,EMP002,PRJ008,2026-06-16,2.1,True
1448,EMP002,PRJ008,2026-06-17,3.6,False
1449,EMP002,PRJ008,2026-06-18,4.4,True
1450,EMP002,PRJ008,2026-06-19,2.8,True
1451,EMP002,PRJ008,2026-06-22,3.2,True
1452,EMP002,PRJ008,2026-06-23,5.0,True
1453,EMP002,PRJ008,2026-06-25,3.1,True
1454,EMP002,PRJ008,2026-06-26,6.1,False
1455,EMP002,PRJ008,2026-06-29,3.5,True
1456,EMP002,PRJ008,2026-07-01,0.5,True
1457,EMP002,PRJ008,2026-07-03,3.8,True
1458,EMP002,PRJ008,2026-07-06,3.3,True
1459,EMP002,PRJ008,2026-07-07,4.5,True
1460,EMP002,PRJ008,2026-07-08,3.7,True
1461,EMP002,PRJ008,2026-07-09,2.6,True
1462,EMP002,PRJ008,2026-07-10,1.2,True
1463,EMP002,PRJ008,2026-07-13,2.5,True
1464,EMP002,PRJ008,2026-07-14,1.7,True
1465,EMP002,PRJ008,2026-07-15,2.1,True
1466,EMP002,PRJ008,2026-07-16,3.6,True
1467,EMP002,PRJ008,2026-07-20,5.0,True
1468,EMP002,PRJ008,2026-07-21,3.3,True
1469,EMP002,PRJ008,2026-07-22,1.3,True
1470,EMP002,PRJ008,2026-07-24,3.4,False
1471,EMP002,PRJ008,2026-07-27,4.3,True
1472,EMP002,PRJ008,2026-07-29,2.0,True
1473,EMP002,PRJ008,2026-07-30,2.6,False
1474,EMP002,PRJ008,2026-08-03,2.8,False
1475,EMP002,PRJ008,2026-08-04,1.8,True
1476,EMP002,PRJ008,2026-08-05,3.6,True
1477,EMP002,PRJ008,2026-08-06,2.7,True
1478,EMP002,PRJ008,2026-08-07,3.3,True
1479,EMP002,PRJ008,2026-08-10,1.7,True
1480,EMP002,PRJ008,2026-08-12,2.2,True
1481,EMP002,PRJ008,2026-08-13,3.7,True
1482,EMP002,PRJ008,2026-08-14,2.3,True
1483,EMP002,PRJ008,2026-08-18,5.0,True
1484,EMP002,PRJ008,2026-08-19,2.3,False
1485,EMP002,PRJ008,2026-08-20,3.1,True
1486,EMP002,PRJ008,2026-08-21,4.0,False
1487,EMP002,PRJ008,2026-08-24,1.0,False
1488,EMP002,PRJ008,2026-08-25,0.5,True
1489,EMP002,PRJ008,2026-08-26,0.9,True
1490,EMP002,PRJ008,2026-08-27,4.4,True
1491,EMP002,PRJ008,2026-08-28,2.1,True
1492,EMP002,PRJ008,2026-08-31,6.1,True
1493,EMP002,PRJ008,2026-09-01,2.1,True
1494,EMP002,PRJ008,2026-09-02,3.0,False
1495,EMP002,PRJ008,2026-09-04,4.8,True
1496,EMP002,PRJ008,2026-09-07,5.4,True
1497,EMP024,PRJ009,2026-01-30,10.1,False
1498,EMP024,PRJ009,2026-02-02,8.2,True
1499,EMP024,PRJ009,2026-02-03,7.8,False
1500,EMP024,PRJ009,2026-02-04,6.8,True
1501,EMP024,PRJ009,2026-02-05,7.2,True
1502,EMP024,PRJ009,2026-02-06,4.3,True
1503,EMP024,PRJ009,2026-02-09,3.7,True
1504,EMP024,PRJ009,2026-02-10,5.5,True
1505,EMP024,PRJ009,2026-02-11,5.1,True
1506,EMP024,PRJ009,2026-02-12,4.5,True
1507,EMP024,PRJ009,2026-02-13,7.0,True
1508,EMP024,PRJ009,2026-02-16,7.6,True
1509,EMP024,PRJ009,2026-02-17,5.7,False
1510,EMP024,PRJ009,2026-02-18,8.8,True
1511,EMP024,PRJ009,2026-02-19,3.0,True
1512,EMP024,PRJ009,2026-02-20,5.1,True
1513,EMP024,PRJ009,2026-02-23,3.9,True
1514,EMP024,PRJ009,2026-02-24,1.3,True
1515,EMP024,PRJ009,2026-02-25,5.3,True
1516,EMP024,PRJ009,2026-02-26,5.2,False
1517,EMP024,PRJ009,2026-02-27,8.9,True
1518,EMP024,PRJ009,2026-03-02,6.9,True
1519,EMP024,PRJ009,2026-03-03,3.2,True
1520,EMP024,PRJ009,2026-03-04,9.6,True
1521,EMP024,PRJ009,2026-03-05,8.2,False
1522,EMP024,PRJ009,2026-03-06,6.8,True
1523,EMP024,PRJ009,2026-03-09,5.0,True
1524,EMP024,PRJ009,2026-03-10,3.4,True
1525,EMP024,PRJ009,2026-03-11,4.7,True
1526,EMP024,PRJ009,2026-03-12,7.9,True
1527,EMP024,PRJ009,2026-03-13,9.7,True
1528,EMP024,PRJ009,2026-03-16,8.9,True
1529,EMP024,PRJ009,2026-03-17,4.4,True
1530,EMP024,PRJ009,2026-03-18,3.0,True
1531,EMP024,PRJ009,2026-03-19,5.8,True
1532,EMP024,PRJ009,2026-03-20,1.6,True
1533,EMP024,PRJ009,2026-03-24,6.2,True
1534,EMP024,PRJ009,2026-03-25,5.2,True
1535,EMP024,PRJ009,2026-03-26,4.5,False
1536,EMP024,PRJ009,2026-03-27,2.0,True
1537,EMP024,PRJ009,2026-03-30,6.6,True
1538,EMP024,PRJ009,2026-03-31,4.3,True
1539,EMP024,PRJ009,2026-04-01,2.9,False
1540,EMP024,PRJ009,2026-04-02,0.5,True
1541,EMP024,PRJ009,2026-04-03,5.4,True
1542,EMP024,PRJ009,2026-04-06,9.4,True
1543,EMP024,PRJ009,2026-04-07,9.2,True
1544,EMP024,PRJ009,2026-04-08,4.5,False
1545,EMP024,PRJ009,2026-04-09,4.2,True
1546,EMP024,PRJ009,2026-04-10,6.5,True
1547,EMP024,PRJ009,2026-04-13,3.3,True
1548,EMP024,PRJ009,2026-04-14,6.2,True
1549,EMP024,PRJ009,2026-04-15,7.2,True
1550,EMP024,PRJ009,2026-04-16,8.2,False
1551,EMP024,PRJ009,2026-04-20,5.3,True
1552,EMP024,PRJ009,2026-04-21,5.0,True
1553,EMP024,PRJ009,2026-04-22,3.5,True
1554,EMP024,PRJ009,2026-04-23,3.7,True
1555,EMP024,PRJ009,2026-04-27,5.0,True
1556,EMP024,PRJ009,2026-04-28,6.3,True
1557,EMP024,PRJ009,2026-04-29,7.5,False
1558,EMP024,PRJ009,2026-04-30,3.7,True
1559,EMP024,PRJ009,2026-05-01,8.8,True
1560,EMP024,PRJ009,2026-05-04,4.9,True
1561,EMP024,PRJ009,2026-05-05,5.4,False
1562,EMP024,PRJ009,2026-05-06,3.8,True
1563,EMP024,PRJ009,2026-05-08,0.5,True
1564,EMP024,PRJ009,2026-05-11,7.5,True
1565,EMP024,PRJ009,2026-05-12,7.1,True
1566,EMP024,PRJ009,2026-05-13,4.9,True
1567,EMP024,PRJ009,2026-05-14,5.6,False
1568,EMP024,PRJ009,2026-05-15,6.6,False
1569,EMP024,PRJ009,2026-05-18,2.0,True
1570,EMP024,PRJ009,2026-05-19,4.3,False
1571,EMP024,PRJ009,2026-05-20,7.3,True
1572,EMP024,PRJ009,2026-05-21,2.7,True
1573,EMP024,PRJ009,2026-05-22,6.1,True
1574,EMP024,PRJ009,2026-05-27,2.5,True
1575,EMP024,PRJ009,2026-05-28,6.5,False
1576,EMP024,PRJ009,2026-05-29,5.4,True
1577,EMP024,PRJ009,2026-06-02,1.9,True
1578,EMP024,PRJ009,2026-06-03,8.1,True
1579,EMP024,PRJ009,2026-06-05,3.9,True
1580,EMP024,PRJ009,2026-06-08,3.7,True
1581,EMP015,PRJ009,2026-01-30,5.9,True
1582,EMP015,PRJ009,2026-02-02,8.1,True
1583,EMP015,PRJ009,2026-02-03,3.2,True
1584,EMP015,PRJ009,2026-02-04,5.6,True
1585,EMP015,PRJ009,2026-02-05,6.4,True
1586,EMP015,PRJ009,2026-02-06,7.0,True
1587,EMP015,PRJ009,2026-02-09,5.9,True
